produto_id,pedido_id,quantidade,valor_unitario,valor_total,estado,frete,id_nf
33348,106019,6,160.0,960.0,BR-MA,192.0,19721
13472,106324,6,450.0,2700.0,BR-SE,540.0,19722
100961,109298,3,480.0,1440.0,BR-SE,288.0,19723
41262,109423,2,390.0,780.0,BR-CE,156.0,19724
13814,109463,3,550.0,1650.0,BR-MT,330.0,19725
54794,110959,6,350.0,2100.0,BR-SC,420.0,19726
75706,111141,5,100.0,500.0,BR-PR,100.0,19727
9981,111287,1,4000.0,4000.0,BR-GO,800.0,19728
21429,111341,4,390.0,1560.0,BR-BR-RR,312.0,19729
56380,111445,2,179.0,358.0,BR-DF,716.0,19730
51314,111647,2,410.0,820.0,BR-BA,164.0,19731
8673,112390,5,490.0,2450.0,BR-MG,490.0,19732
58472,115061,5,150.0,750.0,BR-BR-RR,150.0,19733
29301,115347,5,180.0,900.0,BR-AC,180.0,19734
73692,115886,5,90.0,450.0,BR-DF,90.0,19735
45878,117097,4,210.0,840.0,BR-TO,168.0,19736
16634,118490,5,480.0,2400.0,BR-BR-RR,480.0,19737
98640,118962,3,990.0,2970.0,BR-AP,594.0,19738
66539,119576,3,399.0,1197.0,BR-PB,2394.0,19739
7940,119622,5,1200.0,6000.0,BR-MG,1200.0,19740
43699,120398,5,169.0,845.0,BR-PI,169.0,19741
75706,123024,2,100.0,200.0,BR-PB,40.0,19742
9809,123133,6,260.0,1560.0,BR-BR-RR,312.0,19743
15875,123974,3,490.0,1470.0,BR-PR,294.0,19744
32126,125258,4,210.0,840.0,BR-AM,168.0,19745
3820,125971,2,139.0,278.0,BR-SP,556.0,19746
3820,126925,5,139.0,695.0,BR-PR,139.0,19747
4835,127767,3,560.0,1680.0,BR-PB,336.0,19748
86243,128580,4,350.0,1400.0,BR-AC,280.0,19749
33976,129102,3,120.0,360.0,BR-PI,72.0,19750
9981,129881,2,4000.0,8000.0,BR-SE,1600.0,19751
5292,130307,2,576.0,1152.0,BR-PE,2304.0,19752
8691,130346,5,180.0,900.0,BR-GO,180.0,19753
18212,131026,6,120.0,720.0,BR-RO,144.0,19754
7940,132374,3,1200.0,3600.0,BR-AM,720.0,19755
66255,132809,3,390.0,1170.0,BR-AP,234.0,19756
43054,133287,6,320.0,1920.0,BR-DF,384.0,19757
53941,135571,2,280.0,560.0,BR-CE,112.0,19758
11218,135966,2,250.0,500.0,BR-TO,100.0,19759
70673,135981,3,210.0,630.0,BR-BA,126.0,19760
79079,136489,5,320.0,1600.0,BR-SE,320.0,19761
58245,136682,5,120.0,600.0,BR-BA,120.0,19762
13705,137064,5,180.0,900.0,BR-AC,180.0,19763
91498,137096,5,130.0,650.0,BR-PB,130.0,19764
33976,137634,6,120.0,720.0,BR-PE,144.0,19765
44424,138623,2,360.0,720.0,BR-SE,144.0,19766
17258,138960,6,420.0,2520.0,BR-SC,504.0,19767
27546,139961,1,336.0,336.0,BR-PI,672.0,19768
7193,49,1,320.0,320.0,BR-PB,64.0,19769
12812,499,2,320.0,640.0,BR-AM,128.0,19770
57815,5526,2,100.0,200.0,BR-MS,40.0,19771
56350,5945,2,245.0,490.0,BR-MA,98.0,19772
8707,6677,4,150.0,600.0,BR-ES,120.0,19773
9397,6721,2,345.0,690.0,BR-BA,138.0,19774
41262,7673,6,390.0,2340.0,BR-PE,468.0,19775
12812,8032,6,320.0,1920.0,BR-ES,384.0,19776
13705,10049,6,180.0,1080.0,BR-AP,216.0,19777
3829,10290,5,2630.0,13150.0,BR-AP,2630.0,19778
97039,10486,4,320.0,1280.0,BR-MA,256.0,19779
29650,10492,6,120.0,720.0,BR-SC,144.0,19780
3829,10678,5,2630.0,13150.0,BR-PA,2630.0,19781
79551,10936,4,290.0,1160.0,BR-CE,232.0,19782
43699,12127,4,169.0,676.0,BR-RS,1352.0,19783
89100,12397,4,4200.0,16800.0,BR-GO,3360.0,19784
53458,12541,2,450.0,900.0,BR-PE,180.0,19785
6137,12793,1,100.0,100.0,BR-MS,20.0,19786
29510,14241,5,360.0,1800.0,BR-PA,360.0,19787
89100,14993,1,4200.0,4200.0,BR-RO,840.0,19788
7940,15348,6,1200.0,7200.0,BR-AP,1440.0,19789
22568,15645,5,245.0,1225.0,BR-MS,245.0,19790
45979,15955,6,280.0,1680.0,BR-GO,336.0,19791
62594,16476,6,300.0,1800.0,BR-BA,360.0,19792
71946,16506,1,290.0,290.0,BR-ES,58.0,19793
100481,16717,6,410.0,2460.0,BR-SC,492.0,19794
70813,16880,6,120.0,720.0,BR-GO,144.0,19795
46573,17608,2,350.0,700.0,BR-SE,140.0,19796
45979,17652,1,280.0,280.0,BR-BR-RR,56.0,19797
2706,17963,5,590.0,2950.0,BR-BA,590.0,19798
59337,18179,6,390.0,2340.0,BR-RO,468.0,19799
17395,18738,5,1400.0,7000.0,BR-AL,1400.0,19800
43054,21356,4,320.0,1280.0,BR-DF,256.0,19801
70673,22241,5,210.0,1050.0,BR-RO,210.0,19802
83009,23342,5,280.0,1400.0,BR-RJ,280.0,19803
11218,24182,2,250.0,500.0,BR-AM,100.0,19804
98640,24197,4,990.0,3960.0,BR-AP,792.0,19805
36306,26406,3,390.0,1170.0,BR-PB,234.0,19806
49026,27782,5,240.0,1200.0,BR-PB,240.0,19807
42913,28808,1,2590.0,2590.0,BR-PE,518.0,19808
46573,29575,6,350.0,2100.0,BR-GO,420.0,19809
27546,29790,6,336.0,2016.0,BR-PA,4032.0,19810
27336,30201,1,250.0,250.0,BR-AC,50.0,19811
5995,31181,3,398.0,1194.0,BR-GO,2388.0,19812
100481,31214,3,410.0,1230.0,BR-RO,246.0,19813
53138,31972,3,690.0,2070.0,BR-MA,414.0,19814
8456,32777,5,360.0,1800.0,BR-RO,360.0,19815
100481,32965,4,410.0,1640.0,BR-RO,328.0,19816
50330,33378,5,210.0,1050.0,BR-RJ,210.0,19817
71946,33478,2,290.0,580.0,BR-MG,116.0,19818
19432,35169,2,190.0,380.0,BR-BR-RR,76.0,19819
71946,35662,5,290.0,1450.0,BR-AM,290.0,19820
79551,36469,4,290.0,1160.0,BR-SE,232.0,19821
71770,36643,6,530.0,3180.0,BR-BR-RR,636.0,19822
93262,36773,1,450.0,450.0,BR-RJ,90.0,19823
13716,37453,4,450.0,1800.0,BR-SE,360.0,19824
81822,37794,6,390.0,2340.0,BR-PE,468.0,19825
88368,38389,5,250.0,1250.0,BR-DF,250.0,19826
50478,38990,1,315.0,315.0,BR-GO,63.0,19827
81822,40182,5,390.0,1950.0,BR-ES,390.0,19828
15875,41290,5,490.0,2450.0,BR-GO,490.0,19829
29650,41704,2,120.0,240.0,BR-SE,48.0,19830
18751,42158,3,990.0,2970.0,BR-PI,594.0,19831
6769,42736,1,220.0,220.0,BR-AC,44.0,19832
75706,42907,2,100.0,200.0,BR-SC,40.0,19833
11736,43678,5,740.0,3700.0,BR-SC,740.0,19834
40082,44683,1,315.0,315.0,BR-GO,63.0,19835
25562,45015,2,320.0,640.0,BR-BR-RR,128.0,19836
53941,45028,5,280.0,1400.0,BR-PB,280.0,19837
37384,46218,1,700.0,700.0,BR-CE,140.0,19838
8673,46336,5,490.0,2450.0,BR-PE,490.0,19839
12609,47563,1,320.0,320.0,BR-PR,64.0,19840
100961,49164,3,480.0,1440.0,BR-PA,288.0,19841
6742,49298,4,850.0,3400.0,BR-PR,680.0,19842
14420,50593,3,690.0,2070.0,BR-MT,414.0,19843
7871,51767,4,420.0,1680.0,BR-AC,336.0,19844
100983,51992,6,350.0,2100.0,BR-AP,420.0,19845
43888,52855,4,190.0,760.0,BR-AC,152.0,19846
47405,52961,5,310.0,1550.0,BR-SC,310.0,19847
77558,53463,6,790.0,4740.0,BR-SC,948.0,19848
9809,55371,6,260.0,1560.0,BR-BA,312.0,19849
30211,56085,6,380.0,2280.0,BR-PB,456.0,19850
6742,56169,6,850.0,5100.0,BR-PR,1020.0,19851
71946,57153,3,290.0,870.0,BR-ES,174.0,19852
33349,57743,6,270.0,1620.0,BR-SP,324.0,19853
7729,59499,6,360.0,2160.0,BR-PE,432.0,19854
71770,60222,2,530.0,1060.0,BR-RO,212.0,19855
27659,60315,5,140.0,700.0,BR-BR-RR,140.0,19856
19432,61065,5,190.0,950.0,BR-BR-RR,190.0,19857
88368,61653,6,250.0,1500.0,BR-MT,300.0,19858
61356,61773,5,390.0,1950.0,BR-SE,390.0,19859
87711,62447,5,140.0,700.0,BR-DF,140.0,19860
37794,62562,3,105.0,315.0,BR-PA,63.0,19861
100460,62853,4,890.0,3560.0,BR-SP,712.0,19862
4553,63744,5,110.0,550.0,BR-GO,110.0,19863
6769,64546,3,220.0,660.0,BR-AP,132.0,19864
51238,65287,5,410.0,2050.0,BR-BR-RR,410.0,19865
45695,65808,4,240.0,960.0,BR-MA,192.0,19866
66539,65972,1,399.0,399.0,BR-PR,798.0,19867
39368,67490,6,279.0,1674.0,BR-AP,3348.0,19868
59337,67736,3,390.0,1170.0,BR-PB,234.0,19869
14074,68104,1,450.0,450.0,BR-CE,90.0,19870
72621,69199,6,179.0,1074.0,BR-BA,2148.0,19871
53731,71473,2,430.0,860.0,BR-MG,172.0,19872
47475,72278,4,490.0,1960.0,BR-PR,392.0,19873
72667,72785,5,139.0,695.0,BR-MA,139.0,19874
32890,73711,3,480.0,1440.0,BR-SE,288.0,19875
13814,74230,6,550.0,3300.0,BR-BA,660.0,19876
59784,74782,5,390.0,1950.0,BR-MG,390.0,19877
5567,76647,5,210.0,1050.0,BR-AM,210.0,19878
91498,77077,5,130.0,650.0,BR-AC,130.0,19879
82257,79076,6,1600.0,9600.0,BR-MG,1920.0,19880
13906,79193,3,340.0,1020.0,BR-PI,204.0,19881
6888,80126,6,350.0,2100.0,BR-MG,420.0,19882
100484,80440,2,320.0,640.0,BR-BR-RR,128.0,19883
74506,81140,6,420.0,2520.0,BR-SE,504.0,19884
47682,81225,1,430.0,430.0,BR-ES,86.0,19885
71946,81565,5,290.0,1450.0,BR-SE,290.0,19886
100932,82625,2,3900.0,7800.0,BR-CE,1560.0,19887
8456,82642,5,360.0,1800.0,BR-RO,360.0,19888
87711,82871,3,140.0,420.0,BR-RJ,84.0,19889
73692,83086,6,90.0,540.0,BR-SC,108.0,19890
57815,83346,1,100.0,100.0,BR-MG,20.0,19891
7193,83977,6,320.0,1920.0,BR-RN,384.0,19892
81822,84666,5,390.0,1950.0,BR-RN,390.0,19893
12812,85047,6,320.0,1920.0,BR-PI,384.0,19894
17395,85673,6,1400.0,8400.0,BR-PB,1680.0,19895
66255,87585,2,390.0,780.0,BR-CE,156.0,19896
7871,88110,3,420.0,1260.0,BR-AC,252.0,19897
77079,88126,4,100.0,400.0,BR-PB,80.0,19898
65473,88558,2,210.0,420.0,BR-BA,84.0,19899
50330,89846,1,210.0,210.0,BR-PE,42.0,19900
40508,90212,4,245.0,980.0,BR-SE,196.0,19901
10086,90363,1,750.0,750.0,BR-PE,150.0,19902
39368,90410,1,279.0,279.0,BR-RO,558.0,19903
65473,90422,6,210.0,1260.0,BR-PE,252.0,19904
81822,92132,4,390.0,1560.0,BR-PR,312.0,19905
25562,92636,5,320.0,1600.0,BR-SP,320.0,19906
21516,92807,3,320.0,960.0,BR-MA,192.0,19907
48872,94428,5,120.0,600.0,BR-ES,120.0,19908
39814,94818,5,390.0,1950.0,BR-MA,390.0,19909
44207,95796,4,290.0,1160.0,BR-AP,232.0,19910
14420,95877,1,690.0,690.0,BR-RO,138.0,19911
100481,98066,3,410.0,1230.0,BR-DF,246.0,19912
7871,99575,3,420.0,1260.0,BR-RN,252.0,19913
14836,99627,1,1100.0,1100.0,BR-AC,220.0,19914
3865,100598,2,6500.0,13000.0,BR-MG,2600.0,19915
53458,103782,2,450.0,900.0,BR-SP,180.0,19916
13472,105608,5,450.0,2250.0,BR-SE,450.0,19917
15875,106558,1,490.0,490.0,BR-MA,98.0,19918
7871,106960,5,420.0,2100.0,BR-RJ,420.0,19919
97039,108593,3,320.0,960.0,BR-RJ,192.0,19920
14074,109219,4,450.0,1800.0,BR-MA,360.0,19921
4307,109519,4,6175.0,24700.0,BR-DF,4940.0,19922
18212,109746,5,120.0,600.0,BR-MA,120.0,19923
31835,109780,2,399.0,798.0,BR-GO,1596.0,19924
7729,110954,1,360.0,360.0,BR-DF,72.0,19925
66135,111132,3,490.0,1470.0,BR-TO,294.0,19926
47475,111363,5,490.0,2450.0,BR-MS,490.0,19927
12895,112325,5,2600.0,13000.0,BR-DF,2600.0,19928
5412,112663,6,788.0,4728.0,BR-MG,9456.0,19929
91248,112725,3,45.0,135.0,BR-RN,27.0,19930
65473,113693,4,210.0,840.0,BR-DF,168.0,19931
24159,113804,5,270.0,1350.0,BR-AM,270.0,19932
100983,114479,4,350.0,1400.0,BR-MS,280.0,19933
22407,114501,3,200.0,600.0,BR-PI,120.0,19934
25562,115450,4,320.0,1280.0,BR-TO,256.0,19935
8707,115663,6,150.0,900.0,BR-MG,180.0,19936
19432,115730,1,190.0,190.0,BR-ES,38.0,19937
42913,116280,4,2590.0,10360.0,BR-RO,2072.0,19938
19432,118049,3,190.0,570.0,BR-GO,114.0,19939
55051,118171,6,760.0,4560.0,BR-RS,912.0,19940
53941,118265,4,280.0,1120.0,BR-PE,224.0,19941
71770,119306,6,530.0,3180.0,BR-MA,636.0,19942
2706,119647,1,590.0,590.0,BR-GO,118.0,19943
18212,120177,5,120.0,600.0,BR-PR,120.0,19944
48483,121122,4,400.0,1600.0,BR-PI,320.0,19945
57708,121436,1,990.0,990.0,BR-SP,198.0,19946
6381,122033,1,586.0,586.0,BR-PB,1172.0,19947
77558,122154,6,790.0,4740.0,BR-BR-RR,948.0,19948
73038,122635,1,90.0,90.0,BR-DF,18.0,19949
50478,122834,6,315.0,1890.0,BR-PI,378.0,19950
5567,123118,5,210.0,1050.0,BR-AL,210.0,19951
66255,123789,1,390.0,390.0,BR-SE,78.0,19952
61071,124710,6,450.0,2700.0,BR-PA,540.0,19953
15470,125037,2,590.0,1180.0,BR-AM,236.0,19954
4553,125052,6,110.0,660.0,BR-PR,132.0,19955
22568,127199,6,245.0,1470.0,BR-MS,294.0,19956
35682,127222,2,250.0,500.0,BR-GO,100.0,19957
10795,127271,5,300.0,1500.0,BR-CE,300.0,19958
37794,127300,2,105.0,210.0,BR-MA,42.0,19959
41189,128362,2,160.0,320.0,BR-BR-RR,64.0,19960
37794,128497,4,105.0,420.0,BR-MT,84.0,19961
46573,129218,2,350.0,700.0,BR-PB,140.0,19962
70813,129910,1,120.0,120.0,BR-PE,24.0,19963
41262,129913,6,390.0,2340.0,BR-TO,468.0,19964
45979,129965,6,280.0,1680.0,BR-AM,336.0,19965
30211,130690,2,380.0,760.0,BR-RO,152.0,19966
82257,131408,3,1600.0,4800.0,BR-BR-RR,960.0,19967
71946,134077,2,290.0,580.0,BR-MA,116.0,19968
80644,134498,6,990.0,5940.0,BR-SC,1188.0,19969
57815,134854,3,100.0,300.0,BR-MA,60.0,19970
8673,135678,2,490.0,980.0,BR-DF,196.0,19971
15875,136582,5,490.0,2450.0,BR-PB,490.0,19972
53138,136720,4,690.0,2760.0,BR-MA,552.0,19973
8456,138989,2,360.0,720.0,BR-AL,144.0,19974
58472,139569,1,150.0,150.0,BR-RJ,30.0,19975
61071,139769,3,450.0,1350.0,BR-AM,270.0,19976
43054,139812,6,320.0,1920.0,BR-PI,384.0,19977
73038,944,4,90.0,360.0,BR-GO,72.0,19978
46573,1148,5,350.0,1750.0,BR-GO,350.0,19979
17329,2558,2,590.0,1180.0,BR-BR-RR,236.0,19980
50330,2876,6,210.0,1260.0,BR-PA,252.0,19981
86243,5553,6,350.0,2100.0,BR-RN,420.0,19982
60010,5886,1,90.0,90.0,BR-RS,18.0,19983
60010,6138,5,90.0,450.0,BR-AC,90.0,19984
29510,6145,1,360.0,360.0,BR-MS,72.0,19985
39814,6581,3,390.0,1170.0,BR-AP,234.0,19986
98640,8619,1,990.0,990.0,BR-MT,198.0,19987
50330,8981,4,210.0,840.0,BR-PI,168.0,19988
47475,10697,5,490.0,2450.0,BR-PR,490.0,19989
44379,11220,3,165.0,495.0,BR-PB,99.0,19990
14836,11224,1,1100.0,1100.0,BR-ES,220.0,19991
39814,11617,1,390.0,390.0,BR-PA,78.0,19992
21244,11709,4,1120.0,4480.0,BR-PA,896.0,19993
42913,12340,4,2590.0,10360.0,BR-PR,2072.0,19994
100932,12576,5,3900.0,19500.0,BR-SE,3900.0,19995
80644,12622,5,990.0,4950.0,BR-GO,990.0,19996
33976,12758,6,120.0,720.0,BR-BR-RR,144.0,19997
89334,13135,2,350.0,700.0,BR-RO,140.0,19998
39368,13808,1,279.0,279.0,BR-MT,558.0,19999
83795,13962,1,310.0,310.0,BR-AM,62.0,20000
3865,15711,4,6500.0,26000.0,BR-RN,5200.0,20001
88368,16978,3,250.0,750.0,BR-MT,150.0,20002
62594,17350,3,300.0,900.0,BR-BA,180.0,20003
49497,17873,5,320.0,1600.0,BR-BR-RR,320.0,20004
44379,18171,4,165.0,660.0,BR-PA,132.0,20005
42913,18241,4,2590.0,10360.0,BR-AL,2072.0,20006
8456,19282,2,360.0,720.0,BR-GO,144.0,20007
33349,20627,1,270.0,270.0,BR-DF,54.0,20008
44379,20908,1,165.0,165.0,BR-CE,33.0,20009
53941,21424,5,280.0,1400.0,BR-RN,280.0,20010
79079,22387,5,320.0,1600.0,BR-RJ,320.0,20011
22568,22802,5,245.0,1225.0,BR-MA,245.0,20012
9397,24353,5,345.0,1725.0,BR-BA,345.0,20013
98964,24681,5,280.0,1400.0,BR-AM,280.0,20014
43699,26165,6,169.0,1014.0,BR-BR-RR,2028.0,20015
49026,27269,3,240.0,720.0,BR-BA,144.0,20016
44207,27353,3,290.0,870.0,BR-MT,174.0,20017
6769,27948,3,220.0,660.0,BR-DF,132.0,20018
9981,28543,2,4000.0,8000.0,BR-CE,1600.0,20019
77079,28666,5,100.0,500.0,BR-MS,100.0,20020
98964,30180,5,280.0,1400.0,BR-AM,280.0,20021
72621,30397,2,179.0,358.0,BR-PI,716.0,20022
44207,30964,6,290.0,1740.0,BR-PI,348.0,20023
8456,32009,6,360.0,2160.0,BR-MT,432.0,20024
56350,34041,4,245.0,980.0,BR-PA,196.0,20025
73038,34370,6,90.0,540.0,BR-PR,108.0,20026
95805,34894,4,100.0,400.0,BR-MG,80.0,20027
9981,35056,2,4000.0,8000.0,BR-SC,1600.0,20028
100961,35252,1,480.0,480.0,BR-AP,96.0,20029
27659,35623,2,140.0,280.0,BR-PE,56.0,20030
45979,35818,5,280.0,1400.0,BR-PI,280.0,20031
54794,36010,2,350.0,700.0,BR-CE,140.0,20032
73038,37354,1,90.0,90.0,BR-SE,18.0,20033
13705,38598,2,180.0,360.0,BR-MG,72.0,20034
22568,39974,1,245.0,245.0,BR-ES,49.0,20035
56571,40502,5,420.0,2100.0,BR-MS,420.0,20036
56571,40984,5,420.0,2100.0,BR-ES,420.0,20037
6769,42548,2,220.0,440.0,BR-BA,88.0,20038
79079,42962,5,320.0,1600.0,BR-MT,320.0,20039
74506,43338,3,420.0,1260.0,BR-RO,252.0,20040
49497,44308,4,320.0,1280.0,BR-AM,256.0,20041
6769,45353,3,220.0,660.0,BR-SC,132.0,20042
75706,47043,2,100.0,200.0,BR-ES,40.0,20043
75706,47719,2,100.0,200.0,BR-ES,40.0,20044
14074,48317,6,450.0,2700.0,BR-MG,540.0,20045
17329,48536,1,590.0,590.0,BR-PR,118.0,20046
6699,49706,4,320.0,1280.0,BR-SE,256.0,20047
12812,51145,3,320.0,960.0,BR-RS,192.0,20048
14836,51384,1,1100.0,1100.0,BR-BA,220.0,20049
86544,51404,6,50.0,300.0,BR-DF,60.0,20050
9809,54460,1,260.0,260.0,BR-TO,52.0,20051
42913,55573,3,2590.0,7770.0,BR-PE,1554.0,20052
5567,55763,2,210.0,420.0,BR-CE,84.0,20053
75706,55814,4,100.0,400.0,BR-RJ,80.0,20054
27546,57608,5,336.0,1680.0,BR-MT,336.0,20055
71770,57664,1,530.0,530.0,BR-GO,106.0,20056
74864,57684,2,130.0,260.0,BR-TO,52.0,20057
8673,58456,4,490.0,1960.0,BR-BR-RR,392.0,20058
33348,58895,6,160.0,960.0,BR-AM,192.0,20059
18751,60035,4,990.0,3960.0,BR-RN,792.0,20060
50771,62814,3,340.0,1020.0,BR-PI,204.0,20061
73692,63108,4,90.0,360.0,BR-PR,72.0,20062
47682,63193,4,430.0,1720.0,BR-PA,344.0,20063
3865,64120,3,6500.0,19500.0,BR-TO,3900.0,20064
12895,64445,1,2600.0,2600.0,BR-MT,520.0,20065
47682,65166,1,430.0,430.0,BR-SC,86.0,20066
4835,65243,6,560.0,3360.0,BR-PA,672.0,20067
81822,65312,5,390.0,1950.0,BR-MA,390.0,20068
93262,65342,3,450.0,1350.0,BR-GO,270.0,20069
7940,65395,3,1200.0,3600.0,BR-SE,720.0,20070
66255,65902,2,390.0,780.0,BR-PI,156.0,20071
8707,66836,6,150.0,900.0,BR-PA,180.0,20072
93262,67952,3,450.0,1350.0,BR-PI,270.0,20073
22407,68809,4,200.0,800.0,BR-TO,160.0,20074
7940,68818,2,1200.0,2400.0,BR-RJ,480.0,20075
23575,69461,5,210.0,1050.0,BR-PB,210.0,20076
42913,69644,3,2590.0,7770.0,BR-PE,1554.0,20077
5292,71192,6,576.0,3456.0,BR-PR,6912.0,20078
13906,72125,1,340.0,340.0,BR-PI,68.0,20079
19432,73154,3,190.0,570.0,BR-ES,114.0,20080
6699,73475,3,320.0,960.0,BR-PB,192.0,20081
70813,75129,1,120.0,120.0,BR-MT,24.0,20082
28699,75301,2,420.0,840.0,BR-AM,168.0,20083
39814,75745,2,390.0,780.0,BR-AM,156.0,20084
12895,75828,1,2600.0,2600.0,BR-ES,520.0,20085
18751,75845,1,990.0,990.0,BR-AC,198.0,20086
47682,76685,2,430.0,860.0,BR-PE,172.0,20087
56571,77299,6,420.0,2520.0,BR-RS,504.0,20088
4853,78231,4,100.0,400.0,BR-GO,80.0,20089
28699,78880,5,420.0,2100.0,BR-RS,420.0,20090
36195,79613,1,110.0,110.0,BR-PB,22.0,20091
3865,80135,5,6500.0,32500.0,BR-TO,6500.0,20092
89334,80777,6,350.0,2100.0,BR-RN,420.0,20093
56380,82383,4,179.0,716.0,BR-AL,1432.0,20094
4835,82832,3,560.0,1680.0,BR-AM,336.0,20095
48872,83906,2,120.0,240.0,BR-RO,48.0,20096
66539,85263,1,399.0,399.0,BR-MA,798.0,20097
59337,85290,6,390.0,2340.0,BR-CE,468.0,20098
88368,86129,2,250.0,500.0,BR-MT,100.0,20099
84743,86162,1,120.0,120.0,BR-MS,24.0,20100
37384,86895,5,700.0,3500.0,BR-BA,700.0,20101
31651,86930,1,180.0,180.0,BR-AC,36.0,20102
12609,87343,2,320.0,640.0,BR-MA,128.0,20103
97039,87565,2,320.0,640.0,BR-RJ,128.0,20104
100939,87709,6,310.0,1860.0,BR-TO,372.0,20105
53941,87835,6,280.0,1680.0,BR-DF,336.0,20106
14420,90087,5,690.0,3450.0,BR-RN,690.0,20107
6699,90551,5,320.0,1600.0,BR-AL,320.0,20108
12895,92081,2,2600.0,5200.0,BR-BR-RR,1040.0,20109
17395,92676,6,1400.0,8400.0,BR-ES,1680.0,20110
21244,92708,5,1120.0,5600.0,BR-MG,1120.0,20111
4307,92795,6,6175.0,37050.0,BR-SC,7410.0,20112
5567,92999,4,210.0,840.0,BR-SC,168.0,20113
18751,93784,2,990.0,1980.0,BR-AC,396.0,20114
9981,94527,6,4000.0,24000.0,BR-SE,4800.0,20115
86544,95505,1,50.0,50.0,BR-MG,10.0,20116
41189,96452,3,160.0,480.0,BR-BA,96.0,20117
98964,96549,1,280.0,280.0,BR-ES,56.0,20118
14836,96659,4,1100.0,4400.0,BR-MT,880.0,20119
100460,97448,4,890.0,3560.0,BR-AL,712.0,20120
95805,97528,5,100.0,500.0,BR-DF,100.0,20121
23575,97586,3,210.0,630.0,BR-MT,126.0,20122
83792,97912,5,390.0,1950.0,BR-PI,390.0,20123
86544,98255,3,50.0,150.0,BR-BA,30.0,20124
15875,100711,3,490.0,1470.0,BR-AL,294.0,20125
95805,101595,6,100.0,600.0,BR-BA,120.0,20126
36195,102113,1,110.0,110.0,BR-RJ,22.0,20127
13906,103019,5,340.0,1700.0,BR-PR,340.0,20128
6699,103758,2,320.0,640.0,BR-PE,128.0,20129
93262,104560,6,450.0,2700.0,BR-ES,540.0,20130
10086,104677,4,750.0,3000.0,BR-MA,600.0,20131
88368,105493,4,250.0,1000.0,BR-MA,200.0,20132
15875,105552,6,490.0,2940.0,BR-GO,588.0,20133
23575,105696,1,210.0,210.0,BR-PB,42.0,20134
59784,105866,4,390.0,1560.0,BR-DF,312.0,20135
83795,106994,5,310.0,1550.0,BR-MS,310.0,20136
37794,108486,4,105.0,420.0,BR-ES,84.0,20137
81822,108590,5,390.0,1950.0,BR-RN,390.0,20138
7193,108779,5,320.0,1600.0,BR-PI,320.0,20139
32126,110686,3,210.0,630.0,BR-TO,126.0,20140
10795,110847,4,300.0,1200.0,BR-MS,240.0,20141
6769,111360,2,220.0,440.0,BR-PA,88.0,20142
13716,111631,1,450.0,450.0,BR-DF,90.0,20143
30211,111991,2,380.0,760.0,BR-RN,152.0,20144
49497,112085,5,320.0,1600.0,BR-DF,320.0,20145
51238,112268,3,410.0,1230.0,BR-SP,246.0,20146
25562,113261,4,320.0,1280.0,BR-GO,256.0,20147
86243,115116,5,350.0,1750.0,BR-MT,350.0,20148
8691,117849,3,180.0,540.0,BR-SE,108.0,20149
4835,118966,6,560.0,3360.0,BR-AL,672.0,20150
5995,119056,4,398.0,1592.0,BR-SC,3184.0,20151
98964,120630,2,280.0,560.0,BR-SC,112.0,20152
32890,120855,4,480.0,1920.0,BR-ES,384.0,20153
71190,121249,2,360.0,720.0,BR-MT,144.0,20154
73038,121472,6,90.0,540.0,BR-BR-RR,108.0,20155
6137,121500,4,100.0,400.0,BR-MT,80.0,20156
87156,122602,2,160.0,320.0,BR-PI,64.0,20157
15470,124063,4,590.0,2360.0,BR-PR,472.0,20158
64127,124205,3,590.0,1770.0,BR-SE,354.0,20159
100961,124773,4,480.0,1920.0,BR-AM,384.0,20160
5995,125293,4,398.0,1592.0,BR-PB,3184.0,20161
57708,126040,1,990.0,990.0,BR-AP,198.0,20162
29301,126269,1,180.0,180.0,BR-AM,36.0,20163
91498,126501,6,130.0,780.0,BR-PA,156.0,20164
44207,127855,5,290.0,1450.0,BR-AC,290.0,20165
48483,127996,3,400.0,1200.0,BR-RJ,240.0,20166
54794,129138,2,350.0,700.0,BR-AP,140.0,20167
47475,129440,3,490.0,1470.0,BR-AM,294.0,20168
83792,130753,5,390.0,1950.0,BR-BA,390.0,20169
29301,132795,3,180.0,540.0,BR-SP,108.0,20170
71770,132998,3,530.0,1590.0,BR-PE,318.0,20171
40082,133631,2,315.0,630.0,BR-ES,126.0,20172
91248,134351,1,45.0,45.0,BR-AC,9.0,20173
47405,134359,3,310.0,930.0,BR-TO,186.0,20174
49026,135091,3,240.0,720.0,BR-AC,144.0,20175
65473,135621,2,210.0,420.0,BR-AP,84.0,20176
4307,135679,5,6175.0,30875.0,BR-MA,6175.0,20177
21516,135696,6,320.0,1920.0,BR-PB,384.0,20178
51238,135803,2,410.0,820.0,BR-PR,164.0,20179
7193,136408,1,320.0,320.0,BR-PR,64.0,20180
8673,137128,5,490.0,2450.0,BR-MG,490.0,20181
7871,137792,6,420.0,2520.0,BR-SC,504.0,20182
41189,138087,2,160.0,320.0,BR-BR-RR,64.0,20183
80644,138216,2,990.0,1980.0,BR-RN,396.0,20184
29650,139230,3,120.0,360.0,BR-SE,72.0,20185
3829,139587,2,2630.0,5260.0,BR-ES,1052.0,20186
