pedido_id,produto_id,vendedor_id,data_compra,total
114209,77079,4,04/11/2019,500.0
114211,84692,5,08/01/2020,998.0
114214,15875,5,12/03/2019,490.0
114232,71770,1,29/07/2020,1060.0
114234,6262,3,18/12/2020,3220.0
114235,74864,1,26/06/2020,650.0
114239,86544,3,19/01/2021,50.0
114240,3451,2,15/06/2019,1500.0
114245,9397,3,19/11/2020,1035.0
114264,29510,4,07/12/2020,2160.0
114271,29301,3,03/02/2021,1080.0
114280,82990,5,05/10/2020,1800.0
114289,6699,1,10/12/2019,1920.0
114311,18128,1,20/01/2021,3180.0
114320,91248,1,20/01/2021,270.0
114324,61071,1,04/05/2020,1350.0
114326,83866,2,05/10/2020,1980.0
114329,55051,1,22/12/2019,3800.0
114337,83795,2,11/12/2020,310.0
114338,29893,4,18/07/2019,2100.0
114344,9809,4,05/02/2020,260.0
114347,80644,4,29/01/2021,990.0
114349,98964,2,19/10/2020,1120.0
114355,10086,2,03/02/2021,4500.0
114388,67445,5,24/02/2020,1280.0
114390,55051,2,31/01/2020,4560.0
114392,86845,1,05/02/2020,220.0
114394,84692,4,14/01/2021,2994.0
114402,50330,2,03/04/2020,420.0
114404,32986,3,02/12/2020,315.0
114411,82990,5,14/07/2020,450.0
114417,64127,2,17/04/2020,2950.0
114418,57815,5,11/12/2020,500.0
114425,38723,2,04/11/2019,480.0
114429,14074,3,25/12/2020,2250.0
114433,33348,5,12/03/2019,480.0
114434,100983,3,25/12/2020,350.0
114435,73038,5,20/06/2020,270.0
114439,74864,3,18/02/2021,520.0
114442,56571,2,23/08/2019,2520.0
114457,67445,1,10/10/2019,1280.0
114458,40508,2,08/05/2020,245.0
114459,43888,3,29/03/2020,950.0
114467,17990,2,07/07/2020,3800.0
114468,91498,4,24/01/2021,780.0
114473,35129,1,19/11/2020,960.0
114474,40508,2,03/04/2020,245.0
114478,82257,4,26/05/2019,8000.0
114479,100983,3,28/10/2020,1400.0
114483,6137,5,04/08/2019,600.0
114487,43054,1,01/01/2020,640.0
114488,13705,3,11/06/2020,180.0
114492,43699,5,22/04/2020,169.0
114500,35682,4,24/11/2019,1500.0
114501,22407,4,28/10/2020,600.0
114502,55452,5,31/01/2020,1050.0
114505,71770,5,24/03/2020,1590.0
114510,70673,3,23/08/2019,1050.0
114514,14074,2,18/10/2019,1800.0
114517,37384,2,05/06/2019,4200.0
114532,21244,5,22/12/2019,2240.0
114537,33348,2,05/02/2019,480.0
114540,20029,2,02/08/2020,882.0
114541,29510,2,26/09/2019,2160.0
114548,6137,3,24/01/2021,200.0
114554,14074,2,11/09/2020,2250.0
114560,72667,2,05/02/2019,139.0
114561,33348,2,19/03/2020,800.0
114562,13906,5,05/12/2019,1360.0
114565,33348,5,24/03/2020,800.0
114587,53941,1,11/11/2019,1680.0
114592,21516,2,28/06/2019,1280.0
114596,15470,4,02/08/2020,1770.0
114605,20029,1,18/10/2019,882.0
114623,6699,3,22/12/2019,320.0
114631,15875,4,08/04/2019,1470.0
114636,17329,5,05/10/2020,1180.0
114640,75706,3,10/10/2019,200.0
114641,10086,3,14/01/2021,3750.0
114656,8691,2,15/03/2020,360.0
114662,27546,5,18/10/2019,1680.0
114681,56571,2,29/03/2020,2520.0
114684,100939,4,25/03/2020,1550.0
114692,6381,4,12/03/2019,2344.0
114693,37384,3,11/12/2020,2800.0
114696,44379,2,07/06/2020,660.0
114711,100961,5,15/06/2020,1920.0
114712,9397,4,01/07/2020,2070.0
114713,50478,4,15/06/2020,1890.0
114718,57696,4,14/10/2020,410.0
114732,66539,5,15/03/2020,2394.0
114733,40508,5,05/06/2019,490.0
114735,67445,3,14/10/2020,1920.0
114741,74506,4,26/06/2020,2520.0
114744,17395,3,17/04/2020,2800.0
114745,24159,2,23/02/2019,1350.0
114746,13906,5,10/10/2019,340.0
114750,89334,5,14/01/2021,1750.0
114756,75706,3,26/04/2020,300.0
114758,75557,2,12/04/2020,450.0
114762,73692,2,26/05/2019,90.0
114773,9809,3,21/09/2020,260.0
114782,18128,5,01/09/2019,3180.0
114784,88368,5,10/07/2019,750.0
114793,20029,2,04/05/2020,294.0
114794,29301,4,29/03/2020,360.0
114797,87156,1,30/04/2020,640.0
114800,31651,4,16/12/2019,720.0
114801,58472,4,03/02/2021,750.0
114813,45979,1,15/02/2020,840.0
114815,66255,4,12/04/2020,2340.0
114834,70673,5,14/01/2021,840.0
114842,100484,3,04/11/2019,1600.0
114851,87156,4,23/04/2019,800.0
114857,6137,5,27/11/2019,500.0
114861,33349,2,14/11/2020,540.0
114881,84176,1,14/01/2021,1240.0
114882,4835,4,10/02/2020,2240.0
114884,36195,1,01/09/2019,330.0
114887,39368,3,10/03/2020,1395.0
114896,73038,5,26/01/2020,180.0
114903,18212,5,23/04/2019,480.0
114915,57815,2,17/04/2020,300.0
114936,17395,3,03/04/2020,8400.0
114937,31651,5,23/08/2019,1080.0
114941,66255,2,14/11/2020,390.0
114951,93262,1,10/03/2020,900.0
114958,87711,5,20/12/2020,560.0
114959,54794,3,07/06/2020,1050.0
114976,47405,3,15/06/2019,1550.0
114982,55452,2,18/08/2020,350.0
114987,4835,3,16/05/2019,2800.0
114992,13906,3,14/07/2020,1360.0
114996,37794,2,06/11/2020,525.0
114997,16634,4,18/02/2021,480.0
114998,36195,4,26/09/2019,110.0
115000,93262,0,07/07/2020,2250.0
115009,29510,3,25/12/2020,720.0
115011,44379,1,05/10/2020,990.0
115015,13906,3,05/03/2020,680.0
115040,9397,2,23/02/2019,1380.0
115043,74864,2,10/05/2020,650.0
115045,4553,2,06/08/2020,330.0
115049,33349,5,26/05/2019,810.0
115052,41262,5,26/05/2019,1560.0
115054,58472,5,18/12/2020,900.0
115057,8691,4,18/10/2019,720.0
115059,36306,3,25/03/2020,1170.0
115061,58472,4,24/10/2020,750.0
115063,39368,4,16/09/2019,837.0
115068,30211,4,04/10/2019,380.0
115069,100481,4,26/05/2019,2460.0
115077,68110,5,18/08/2020,3950.0
115085,58245,5,29/01/2021,720.0
115093,40082,5,05/12/2019,1575.0
115103,83009,2,12/03/2019,1400.0
115104,18128,3,16/12/2019,795.0
115110,5292,5,06/11/2020,1152.0
115111,41189,1,26/05/2020,480.0
115112,47405,4,10/03/2020,930.0
115113,43888,5,30/11/2019,1140.0
115116,86243,2,01/11/2020,1750.0
115121,97039,3,01/01/2020,1280.0
115126,59784,5,11/12/2020,390.0
115127,7940,2,12/01/2020,1200.0
115147,77079,5,23/08/2019,300.0
115150,77558,3,26/05/2020,3160.0
115153,100961,5,18/08/2020,480.0
115154,43699,1,12/01/2020,1014.0
115158,85154,2,16/05/2019,840.0
115162,5292,5,22/04/2020,576.0
115163,74506,3,27/11/2019,2520.0
115182,50478,2,24/07/2020,1575.0
115196,51238,5,23/11/2019,1640.0
115201,41518,2,04/11/2019,520.0
115204,32126,4,21/01/2020,210.0
115210,33348,1,23/02/2019,640.0
115212,51238,5,04/12/2020,2460.0
115214,46573,1,04/11/2019,350.0
115220,98640,5,04/08/2019,2970.0
115225,36306,3,05/06/2019,1560.0
115242,93262,5,28/06/2019,1800.0
115247,4553,3,08/05/2020,330.0
115250,64127,2,20/07/2020,590.0
115262,98964,4,30/09/2020,840.0
115266,97039,2,14/01/2021,1280.0
115289,47405,3,10/09/2019,1860.0
115292,33976,1,24/07/2020,480.0
115297,79551,2,08/07/2020,1450.0
115304,57708,2,16/09/2020,990.0
115306,5412,4,04/01/2021,1576.0
115307,46573,2,18/10/2019,1400.0
115313,38723,4,05/10/2020,480.0
115315,47682,5,05/02/2020,1290.0
115317,50478,4,05/06/2019,1260.0
115338,3829,3,15/06/2019,10520.0
115340,100932,5,24/08/2020,15600.0
115346,4307,2,08/09/2020,37050.0
115347,29301,4,24/10/2020,900.0
115351,27546,3,03/04/2020,1680.0
115368,100481,3,21/09/2020,2460.0
115372,11218,2,14/10/2020,1000.0
115375,10795,5,24/01/2021,1200.0
115377,61356,1,10/05/2020,780.0
115392,7193,4,05/06/2019,1600.0
115394,40508,4,08/09/2020,245.0
115413,47405,3,14/11/2020,1550.0
115414,66539,3,14/08/2019,1596.0
115416,22568,4,04/10/2019,735.0
115419,40508,4,14/10/2020,490.0
115426,43699,2,28/06/2019,676.0
115429,82257,4,14/07/2020,9600.0
115444,53138,1,12/01/2020,3450.0
115446,23575,3,04/12/2020,1050.0
115450,25562,4,28/10/2020,1280.0
115464,83009,2,10/09/2019,560.0
115467,74506,1,16/09/2019,1680.0
115473,100983,1,29/01/2021,1400.0
115478,12609,3,30/11/2020,640.0
115480,57696,1,04/11/2019,820.0
115482,14420,1,20/12/2020,3450.0
115489,14420,0,18/12/2020,2070.0
115500,13472,3,23/04/2019,450.0
115510,17990,5,24/08/2020,7600.0
115512,27546,0,15/07/2020,1680.0
115514,33349,5,25/12/2020,270.0
115515,28699,5,07/06/2020,840.0
115524,40508,3,02/12/2020,980.0
115526,100939,2,07/06/2020,1240.0
115530,79079,4,04/05/2020,1280.0
115541,53941,3,15/06/2019,840.0
115545,100460,3,18/10/2019,1780.0
115549,44379,2,17/11/2019,495.0
115554,22407,2,15/08/2020,800.0
115562,33348,4,18/07/2019,960.0
115568,62594,2,30/11/2019,1200.0
115578,7193,3,14/08/2019,1280.0
115579,4853,3,26/04/2020,500.0
115580,7940,1,12/04/2020,6000.0
115581,3820,5,16/02/2020,834.0
115582,18128,5,05/02/2019,4770.0
115585,8691,1,12/03/2019,900.0
115587,87156,4,28/06/2019,320.0
115604,70813,5,10/09/2019,600.0
115611,16634,5,18/07/2019,1920.0
115623,40082,3,27/11/2019,630.0
115625,61356,1,15/03/2020,1170.0
115626,84743,2,12/04/2020,600.0
115627,4853,1,08/04/2020,500.0
115650,8691,4,23/02/2019,720.0
115653,7871,4,30/11/2020,1260.0
115659,50478,4,17/04/2020,630.0
115660,37384,3,04/01/2021,700.0
115663,8707,2,28/10/2020,900.0
115667,5412,2,29/03/2020,1576.0
115671,30211,3,24/08/2020,1140.0
115675,46573,1,15/03/2020,350.0
115676,3820,3,30/12/2020,139.0
115679,12751,5,16/02/2020,2000.0
115683,41262,5,15/07/2020,390.0
115685,4553,3,14/11/2020,550.0
115688,79079,4,04/05/2020,1600.0
115689,14074,5,16/09/2019,1800.0
115693,5292,4,08/09/2020,1728.0
115695,8707,3,14/01/2021,450.0
115709,17395,2,29/07/2020,2800.0
115711,57815,2,02/08/2020,300.0
115714,72621,5,26/10/2019,1074.0
115717,15470,3,26/06/2020,1770.0
115720,80644,3,08/05/2020,990.0
115723,71770,1,21/01/2020,3180.0
115730,19432,3,28/10/2020,190.0
115733,58245,5,14/01/2021,720.0
115734,23575,1,24/11/2019,1050.0
115766,18128,1,01/01/2020,1590.0
115767,100983,5,16/12/2019,1050.0
115768,98964,3,10/08/2020,560.0
115769,73038,4,20/01/2021,180.0
115771,18212,4,17/01/2020,120.0
115781,51314,2,22/12/2019,2460.0
115786,77558,4,17/11/2019,2370.0
115793,87711,4,24/11/2020,700.0
115794,32126,4,12/04/2020,1050.0
115797,50478,3,15/03/2020,945.0
115805,58245,5,15/12/2020,720.0
115819,11736,2,23/04/2019,2220.0
115823,95805,1,15/06/2019,200.0
115842,32986,1,29/01/2021,945.0
115844,13472,2,15/06/2019,900.0
115853,57815,2,30/09/2020,300.0
115859,45695,4,26/01/2020,1440.0
115861,39368,5,18/07/2019,1395.0
115863,8456,5,05/06/2019,1440.0
115865,17990,5,23/04/2019,7600.0
115875,15470,5,23/02/2019,2950.0
115878,8691,5,24/04/2019,1080.0
115885,56571,3,16/12/2019,1680.0
115886,73692,2,24/10/2020,450.0
115894,53138,2,05/02/2019,690.0
115897,7193,4,10/08/2020,1920.0
115898,44424,1,07/06/2020,2160.0
115903,14074,2,27/11/2019,2700.0
115904,5412,4,08/07/2020,3152.0
115928,100932,3,20/01/2021,3900.0
115931,10795,2,14/10/2020,1800.0
115942,31651,1,20/01/2021,900.0
115948,29893,1,04/05/2020,1260.0
115952,82990,3,07/06/2020,2700.0
115955,70673,4,26/05/2019,840.0
115956,58245,1,12/04/2020,240.0
115958,53138,4,14/08/2019,2070.0
115961,8456,3,26/10/2019,2160.0
115970,46573,3,12/01/2020,700.0
115973,64127,1,26/04/2020,2950.0
115975,58472,1,12/01/2020,450.0
115978,6769,4,18/10/2019,1100.0
115981,56571,2,05/02/2020,1680.0
115985,35682,1,21/01/2020,1250.0
115986,86544,5,03/04/2020,50.0
115989,49497,5,23/02/2019,1280.0
115990,81822,4,04/05/2020,1950.0
115995,88368,5,07/12/2020,500.0
115996,36306,4,19/11/2020,1560.0
116001,84743,1,23/02/2019,720.0
116013,82990,1,07/06/2020,2700.0
116015,79079,1,24/11/2020,1280.0
116016,8691,4,05/12/2019,540.0
116018,37794,1,04/10/2019,105.0
116021,97039,4,19/11/2020,320.0
116023,18790,4,12/03/2019,890.0
116034,74506,2,24/07/2020,420.0
116039,70673,4,30/11/2019,420.0
116047,12751,5,08/01/2020,1600.0
116048,73038,1,24/02/2020,180.0
116052,13906,4,01/01/2020,1020.0
116070,83866,5,05/03/2020,5940.0
116076,14074,1,20/06/2020,1350.0
116078,12609,2,06/08/2020,960.0
116081,18751,2,25/03/2020,4950.0
116090,32890,4,24/11/2020,2880.0
116097,73692,2,16/02/2020,540.0
116101,29510,5,14/08/2019,720.0
116104,91248,3,19/10/2020,270.0
116107,41189,1,08/04/2020,800.0
116108,75706,2,24/04/2019,100.0
116135,29012,1,26/09/2019,2100.0
116142,18751,2,24/04/2019,2970.0
116144,79079,1,12/04/2020,1920.0
116145,53138,2,24/11/2019,4140.0
116157,44379,2,23/02/2019,330.0
116175,29650,2,19/10/2020,240.0
116194,27336,4,25/03/2019,250.0
116199,100481,5,16/05/2019,1230.0
116202,43888,2,03/04/2020,760.0
116203,41262,1,10/05/2020,1560.0
116207,3820,1,12/01/2020,278.0
116217,9809,3,14/11/2020,1040.0
116228,4553,3,18/12/2020,110.0
116229,95805,1,16/02/2020,100.0
116243,65473,3,12/01/2020,210.0
116248,98640,4,01/09/2019,990.0
116253,27659,3,10/09/2019,420.0
116254,100481,4,26/01/2020,410.0
116262,89100,2,03/09/2020,16800.0
116265,29650,4,26/06/2020,360.0
116271,53731,5,26/05/2019,1720.0
116276,45878,4,25/12/2020,840.0
116280,42913,4,28/10/2020,10360.0
116281,13705,2,04/01/2021,540.0
116283,84176,5,10/09/2019,1240.0
116284,20029,1,21/02/2020,882.0
116286,66539,5,14/01/2021,1197.0
116296,33976,1,27/11/2019,120.0
116331,47682,5,19/10/2020,2580.0
116334,56380,5,17/09/2019,179.0
116357,19432,3,10/09/2019,950.0
116373,29510,1,24/11/2019,1440.0
116375,12812,2,14/10/2020,320.0
116389,3829,1,20/06/2020,5260.0
116395,74506,4,14/01/2021,2520.0
116399,53731,3,05/02/2019,2580.0
116418,21516,3,07/12/2020,1600.0
116422,13472,5,24/11/2019,450.0
116424,100939,2,03/02/2021,1860.0
116425,47682,2,22/12/2019,860.0
116435,51238,1,20/06/2020,410.0
116436,21516,4,26/01/2020,1920.0
116440,74864,2,05/06/2019,780.0
116448,61356,1,02/12/2020,390.0
116449,58245,4,04/05/2020,120.0
116450,9981,1,08/05/2020,16000.0
116451,30263,1,17/04/2020,405.0
116452,100939,1,08/01/2020,310.0
116453,44207,5,10/02/2020,1160.0
116460,100481,1,14/11/2020,2050.0
116470,18212,2,06/08/2020,480.0
116473,5412,3,16/05/2019,1576.0
116493,5412,5,26/06/2020,2364.0
116499,67445,2,08/07/2020,960.0
116503,49026,1,26/05/2019,1200.0
116516,51238,5,29/07/2020,820.0
116518,30263,2,24/07/2020,810.0
116519,7193,1,01/01/2020,320.0
116526,89100,3,24/07/2020,12600.0
116528,29510,3,26/06/2020,2160.0
116536,9397,3,04/01/2021,2070.0
116539,32986,4,19/03/2020,315.0
116548,13906,2,27/07/2019,1020.0
116554,100460,2,04/08/2019,2670.0
116555,18751,1,05/12/2019,2970.0
116557,44379,1,08/04/2020,825.0
116567,61356,2,05/02/2019,390.0
116572,84692,3,30/12/2020,2495.0
116573,43699,4,10/09/2019,169.0
116575,36195,3,17/09/2019,220.0
116592,17329,4,26/09/2019,1770.0
116607,30211,3,07/06/2020,2280.0
116611,18212,3,14/01/2021,360.0
116616,75706,4,04/02/2021,500.0
116617,39814,3,15/12/2020,1170.0
116621,71946,1,05/02/2020,870.0
116627,13472,3,12/03/2019,1350.0
116630,29301,5,26/10/2019,180.0
116632,27546,5,30/11/2019,336.0
116633,70673,3,19/03/2020,1050.0
116638,27546,4,20/01/2021,672.0
116656,10086,5,22/12/2019,3750.0
116659,25562,2,15/06/2020,640.0
116667,33349,3,10/08/2020,1350.0
116668,32126,5,06/11/2020,1260.0
116706,43888,4,24/07/2020,380.0
116707,17990,2,01/03/2020,7600.0
116717,21516,5,21/09/2020,320.0
116720,77079,3,21/01/2020,200.0
116725,14420,3,26/06/2020,1380.0
116735,40508,5,05/12/2019,1225.0
116737,33976,5,14/08/2019,720.0
116742,57696,4,03/09/2020,2460.0
116746,53138,5,20/01/2021,2070.0
116761,7871,2,17/01/2020,2100.0
116768,10795,2,25/03/2019,1200.0
116769,39814,2,19/10/2020,1950.0
116774,6699,5,26/05/2020,1920.0
116781,65473,5,18/07/2019,1050.0
116793,33348,3,21/01/2020,640.0
116799,3820,2,17/11/2019,417.0
116802,61356,4,23/08/2019,1560.0
116803,49026,4,10/03/2020,240.0
116815,37794,3,12/04/2020,630.0
116823,29650,1,06/05/2019,600.0
116831,100983,4,10/02/2020,1050.0
116851,12895,5,26/05/2020,15600.0
116863,17258,3,19/10/2020,1260.0
116866,86845,2,21/09/2020,220.0
116867,74864,1,10/02/2020,780.0
116869,61356,3,05/02/2020,2340.0
116873,14420,2,04/08/2019,2760.0
116876,86544,2,24/02/2020,200.0
116877,85154,3,25/03/2019,2520.0
116883,39368,1,25/02/2020,1674.0
116887,3820,2,06/05/2019,834.0
116888,21244,4,14/11/2020,6720.0
116891,4853,2,18/08/2020,400.0
116894,98964,2,10/07/2019,560.0
116897,9981,2,08/09/2020,4000.0
116898,37794,5,26/06/2020,525.0
116903,22568,4,14/08/2019,490.0
116907,70240,3,05/10/2020,1740.0
116912,100983,5,08/05/2020,1750.0
116915,2706,2,14/10/2020,2360.0
116918,64127,5,14/08/2019,3540.0
116924,13705,4,10/07/2019,1080.0
116925,27336,1,15/03/2020,250.0
116927,21244,5,23/02/2019,3360.0
116930,24159,2,14/08/2019,540.0
116944,75557,3,25/02/2020,90.0
116959,60010,1,05/12/2019,450.0
116960,16634,2,18/07/2019,960.0
116971,89100,3,21/01/2020,4200.0
116977,6888,1,27/11/2019,700.0
116978,18212,3,08/04/2020,600.0
116993,14836,1,14/10/2020,6600.0
116999,86302,5,11/11/2019,417.0
117002,17258,1,10/10/2019,840.0
117014,11736,4,14/08/2019,2960.0
117026,44424,4,20/06/2020,1800.0
117056,80644,2,17/11/2019,1980.0
117063,86243,2,26/06/2020,1050.0
117067,58472,4,14/01/2021,900.0
117073,57815,3,17/11/2019,100.0
117081,13472,4,04/08/2019,1350.0
117088,100939,5,04/05/2020,930.0
117090,6262,4,01/07/2020,644.0
117097,45878,1,24/10/2020,840.0
117102,11218,4,12/03/2019,1500.0
117104,6137,1,27/07/2019,500.0
117106,30211,4,26/10/2019,380.0
117128,17395,2,05/02/2020,7000.0
117131,91498,4,18/02/2021,520.0
117133,56380,3,26/04/2020,1074.0
117136,81822,2,21/09/2020,780.0
117138,79079,2,02/12/2020,960.0
117141,3451,5,14/11/2020,750.0
117147,10795,4,08/09/2020,1800.0
117154,6888,1,16/02/2020,1050.0
117158,10795,1,05/02/2020,1200.0
117162,11736,5,12/04/2020,740.0
117170,28699,1,15/08/2020,2100.0
117173,49497,1,02/12/2020,1600.0
117174,33976,5,26/04/2020,360.0
117179,47475,5,05/06/2019,1470.0
117181,40508,3,17/05/2019,735.0
117187,73038,5,11/06/2020,90.0
117190,3820,2,05/03/2020,695.0
117204,84176,5,15/06/2019,1550.0
117212,83009,4,10/10/2019,280.0
117215,70240,1,10/03/2020,1450.0
117230,3451,3,01/03/2020,1500.0
117232,62594,2,25/12/2020,1500.0
117235,13906,3,06/08/2020,1360.0
117240,32890,5,10/07/2019,1920.0
117249,61356,2,02/08/2020,2340.0
117253,8707,1,01/01/2020,300.0
117260,43888,5,06/05/2019,760.0
117261,9809,4,25/11/2020,520.0
117274,37384,4,24/07/2020,3500.0
117277,4835,5,24/11/2019,1120.0
117278,71946,1,01/01/2020,1160.0
117289,54794,5,24/04/2019,1400.0
117295,23575,2,20/01/2021,1260.0
117299,21516,1,10/02/2020,960.0
117300,48483,5,24/04/2019,1600.0
117303,17395,5,26/09/2019,8400.0
117312,84743,3,25/03/2019,600.0
117317,6381,5,28/06/2019,1758.0
117319,87156,2,06/08/2020,160.0
117321,33349,5,04/01/2021,270.0
117322,70813,4,18/10/2019,240.0
117328,12751,2,11/09/2020,1200.0
117336,6742,3,25/03/2020,850.0
117340,29893,1,16/12/2019,1680.0
117352,7871,3,15/06/2020,1680.0
117356,48483,3,30/09/2020,400.0
117360,58245,0,25/11/2020,360.0
117362,57815,1,26/04/2020,200.0
117373,11218,3,02/12/2020,500.0
117374,15470,1,24/11/2019,590.0
117378,47475,2,05/03/2020,490.0
117387,73692,1,20/12/2020,270.0
117400,7940,4,10/10/2019,3600.0
117401,32126,1,22/12/2019,420.0
117405,61356,5,17/09/2019,780.0
117413,17395,3,24/01/2021,1400.0
117417,50771,1,06/05/2019,340.0
117428,61071,5,04/10/2019,1800.0
117430,100939,5,27/07/2019,1860.0
117436,17990,3,17/05/2019,22800.0
117445,95805,2,03/08/2020,400.0
117447,14836,2,04/02/2021,4400.0
117453,29301,3,25/12/2020,540.0
117455,39368,3,26/05/2020,558.0
117469,36195,4,21/01/2020,220.0
117476,83009,4,05/02/2019,560.0
117483,2706,1,03/09/2020,590.0
117484,55452,3,25/12/2020,350.0
117489,79079,5,23/08/2019,320.0
117497,56380,5,19/10/2020,895.0
117498,61071,3,20/12/2020,1350.0
117502,5567,5,10/10/2019,420.0
117504,100961,3,19/03/2020,480.0
117512,21429,5,17/09/2019,2340.0
117516,3865,1,12/12/2020,6500.0
117518,43888,2,06/08/2020,570.0
117519,14074,1,04/10/2019,1350.0
117520,56380,2,17/09/2019,179.0
117525,64127,3,18/12/2020,1770.0
117526,13716,4,15/12/2020,2700.0
117528,70240,1,10/07/2019,580.0
117530,29893,4,01/09/2019,2520.0
117540,5567,1,16/02/2020,420.0
117543,3865,3,20/12/2020,6500.0
117545,27546,1,25/12/2020,2016.0
117550,18128,5,04/12/2020,3180.0
117555,50330,5,10/12/2019,210.0
117559,39368,1,24/04/2019,837.0
117562,7940,3,24/07/2020,1200.0
117566,13814,2,20/06/2020,1650.0
117569,39368,5,17/01/2020,1116.0
117586,84692,4,26/01/2020,1996.0
117587,89334,1,18/02/2021,1050.0
117593,5412,1,04/08/2019,788.0
117596,100961,2,25/03/2019,1920.0
117597,30263,4,25/02/2020,135.0
117610,43054,2,26/06/2020,960.0
117617,40082,4,14/01/2021,1260.0
117623,29012,3,18/12/2020,3150.0
117641,41518,2,20/07/2020,1300.0
117642,30211,0,20/06/2020,380.0
117649,27659,1,10/03/2020,420.0
117659,17258,4,29/07/2020,1680.0
117660,3820,4,28/06/2019,556.0
117664,13716,1,25/02/2020,2700.0
117668,68110,2,12/04/2020,4740.0
117670,3820,2,29/07/2020,139.0
117671,91248,2,23/11/2019,225.0
117676,49497,2,10/08/2020,1920.0
117679,83009,1,15/06/2019,560.0
117696,86302,1,17/04/2020,695.0
117702,82257,5,03/04/2020,9600.0
117704,68110,5,18/02/2021,2370.0
117706,100481,2,16/09/2020,2050.0
117708,59337,5,10/07/2019,1560.0
117711,79551,5,15/06/2020,580.0
117724,3451,5,18/10/2019,1500.0
117726,83795,0,15/07/2020,930.0
117741,71190,5,21/09/2020,1440.0
117745,24159,2,24/08/2020,1620.0
117747,6381,3,24/02/2019,1172.0
117751,6769,1,18/07/2019,1100.0
117765,35129,1,30/11/2020,1280.0
117774,51314,1,28/06/2019,2050.0
117776,56571,1,01/01/2020,1260.0
117782,61356,3,06/05/2019,1950.0
117787,100481,3,14/10/2020,1640.0
117789,53458,1,15/08/2020,1800.0
117802,33349,1,04/01/2021,1620.0
117805,8707,4,05/11/2019,450.0
117809,13906,2,26/04/2020,1020.0
117812,8673,5,10/08/2020,980.0
117814,6262,5,01/09/2019,1288.0
117820,4835,1,24/01/2021,3360.0
117824,13472,2,15/12/2020,1350.0
117832,44379,4,10/02/2021,330.0
117836,39814,1,11/09/2020,1170.0
117837,64127,4,17/09/2019,1770.0
117840,84176,4,03/04/2020,1240.0
117845,100983,3,21/09/2020,2100.0
117846,62594,4,10/02/2020,600.0
117849,8691,2,01/11/2020,540.0
117850,59784,3,08/04/2019,2340.0
117856,79079,3,20/12/2020,320.0
117869,70813,5,27/11/2019,480.0
117870,23575,3,19/11/2020,630.0
117879,7729,1,08/04/2020,1080.0
117884,21516,4,23/08/2019,1920.0
117887,41262,2,12/03/2019,390.0
117889,37384,5,24/11/2019,700.0
117893,17990,5,01/07/2020,3800.0
117894,71190,3,24/02/2019,360.0
117899,80644,1,25/03/2020,2970.0
117906,6769,5,17/11/2019,1320.0
117919,8707,1,15/06/2020,750.0
117921,47405,3,12/12/2020,310.0
117927,25562,1,04/10/2019,320.0
117928,73692,5,11/11/2019,270.0
117940,32126,4,06/05/2019,420.0
117947,8691,5,30/01/2021,900.0
117952,77079,2,15/12/2020,200.0
117955,70673,4,07/12/2020,1260.0
117957,51238,5,02/12/2020,820.0
117967,56380,5,10/08/2020,179.0
117989,100939,5,17/11/2019,310.0
117990,66255,4,14/10/2020,1950.0
117995,71190,4,23/08/2019,1800.0
117997,5995,5,28/06/2019,1592.0
117998,53731,4,01/09/2019,2580.0
118009,100481,1,08/04/2020,410.0
118013,53731,3,19/10/2020,2580.0
118015,17395,4,08/04/2019,5600.0
118021,3865,1,20/12/2020,19500.0
118035,100961,3,26/04/2020,1920.0
118040,21516,4,24/04/2019,320.0
118048,55452,1,05/06/2019,1050.0
118049,19432,3,28/10/2020,570.0
118057,47475,4,05/11/2019,490.0
118067,35129,1,11/09/2019,640.0
118086,28699,4,04/02/2021,840.0
118087,9809,1,30/11/2020,780.0
118092,7193,5,01/09/2019,640.0
118095,61356,3,11/09/2019,1950.0
118097,58245,4,14/01/2021,600.0
118105,61356,4,15/08/2020,1560.0
118115,3820,4,05/12/2019,556.0
118118,17258,2,27/07/2019,2100.0
118119,31835,4,26/09/2019,1995.0
118120,24159,4,15/12/2020,810.0
118124,40508,5,24/08/2020,245.0
118126,36195,5,25/02/2020,110.0
118127,21429,3,08/09/2020,780.0
118136,7940,5,14/08/2019,3600.0
118143,58472,2,21/01/2020,600.0
118154,70240,5,10/05/2020,870.0
118156,29510,1,10/10/2019,360.0
118157,6262,4,01/01/2020,1288.0
118158,70673,1,10/02/2021,1260.0
118159,72621,1,11/09/2020,895.0
118166,55051,2,14/01/2021,760.0
118168,82990,3,29/06/2019,2250.0
118170,57696,2,05/10/2020,820.0
118171,55051,2,28/10/2020,4560.0
118174,39368,2,16/09/2020,279.0
118182,47405,3,31/01/2020,1860.0
118187,100939,5,04/10/2019,930.0
118200,25562,5,11/11/2019,1600.0
118203,40508,3,04/08/2019,980.0
118205,86845,5,12/12/2020,440.0
118216,27659,4,04/05/2020,700.0
118222,100961,5,06/05/2019,480.0
118224,32986,4,15/11/2020,1260.0
118225,25562,4,10/08/2020,1600.0
118235,6262,4,08/01/2020,1288.0
118238,54794,5,03/04/2020,1050.0
118246,84176,3,20/12/2020,620.0
118249,46573,1,14/01/2021,1750.0
118252,8691,1,11/09/2020,900.0
118259,48483,1,30/04/2020,400.0
